text,label,timestamp,username,device,likes,retweets,replies
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Discussion,16/01/2024 10:45,@user_6291,iPhone,154,25,27
Why does the app log me out randomly? It's really annoying.,Performance Issue,7/01/2024 12:12,@user_4848,iPhone,115,34,3
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Question,22/01/2024 8:58,@user_9548,Web,18,6,25
Does anyone know how to set up a webhook for real-time notifications?,Bug Report,24/01/2024 19:58,@user_8167,Web,134,38,16
The search function is broken. It doesn’t return relevant results anymore.,Performance Issue,26/01/2024 14:21,@user_6988,Android,33,41,16
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Discussion,9/01/2024 4:05,@user_5091,iPhone,205,29,17
Does anyone know how to set up a webhook for real-time notifications?,Feedback,14/01/2024 19:25,@user_8069,Android,149,37,23
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Security Issue,14/01/2024 13:55,@user_2051,iPhone,211,34,20
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Bug Report,7/01/2024 7:34,@user_3728,Web,29,6,14
The app's battery usage is insane! It drains my phone in just a few hours.,Discussion,26/01/2024 15:33,@user_4757,Web,60,18,7
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Question,19/01/2024 4:52,@user_1139,Android,83,42,22
Why is the AI assistant so slow to respond? It used to be much faster.,Discussion,17/01/2024 17:52,@user_7497,Web,37,48,30
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Bug Report,12/01/2024 20:03,@user_6844,Web,212,41,26
The app keeps asking me to log in every time I open it. Super annoying.,Discussion,26/01/2024 7:21,@user_6866,Web,12,38,14
Why was the live chat feature removed? That was the best part of the app!,Security Issue,14/01/2024 10:58,@user_5907,Android,16,11,16
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Bug Report,5/01/2024 2:46,@user_3774,iPhone,243,5,19
Keyboard shortcuts for power users would be amazing! Any plans?,Question,6/01/2024 9:02,@user_6742,iPhone,99,46,29
Can someone explain how to set up a webhook for real-time notifications?,Question,1/01/2024 1:03,@user_6027,Web,75,47,26
The new API documentation is so much better! Really easy to understand.,Feedback,27/01/2024 9:48,@user_7615,Web,111,19,29
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Bug Report,14/01/2024 17:59,@user_8579,Android,66,34,6
Can we get an option to auto-delete old messages after 30 days?,Performance Issue,30/01/2024 6:44,@user_8109,Android,30,27,24
Keyboard shortcuts for power users would be amazing! Any plans?,Feedback,24/01/2024 10:03,@user_1816,Web,241,40,26
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Bug Report,13/01/2024 8:41,@user_9542,Web,98,23,17
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Feedback,2/01/2024 11:11,@user_2724,Web,145,24,7
Multi-device support would be a game-changer. Any plans to implement it?,Discussion,19/01/2024 0:25,@user_3640,Web,96,50,13
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Feedback,4/01/2024 4:25,@user_7312,Android,250,40,13
Can someone explain the difference between WebSockets and long polling?,Feedback,23/01/2024 5:03,@user_6760,Android,87,47,10
Has anyone tested the latest beta? Is it worth updating?,Feedback,27/01/2024 1:19,@user_1366,Android,250,42,30
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Security Issue,26/01/2024 3:04,@user_3067,Web,92,48,5
Has anyone tested the latest beta? Is it worth updating?,Performance Issue,4/01/2024 22:57,@user_2828,Web,273,26,24
The new voice assistant is way too slow. Takes ages to process commands.,Feedback,14/01/2024 11:26,@user_4353,iPhone,266,7,12
Can we get an option to auto-delete old messages after 30 days?,Bug Report,4/01/2024 14:17,@user_3155,Android,281,14,28
The app keeps asking me to log in every time I open it. Super annoying.,Feature Request,7/01/2024 22:04,@user_1469,iPhone,93,18,10
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Feedback,7/01/2024 6:31,@user_8161,Android,14,40,29
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Security Issue,18/01/2024 6:30,@user_4684,iPhone,96,28,29
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Discussion,24/01/2024 5:48,@user_1293,Web,156,49,28
Has anyone tested the latest beta? Is it worth updating?,Performance Issue,10/01/2024 11:49,@user_1081,Android,285,46,25
Why is the AI assistant so slow to respond? It used to be much faster.,Feature Request,10/01/2024 1:24,@user_4927,iPhone,130,37,12
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Feedback,12/01/2024 20:48,@user_2146,Android,115,47,7
Can we get an option to auto-delete old messages after 30 days?,Feedback,30/01/2024 18:24,@user_6100,iPhone,116,49,4
"Dark mode is great, but can we get an option to schedule it automatically?",Question,2/01/2024 10:14,@user_4785,Android,120,50,27
Great update! The new UI is much smoother. Well done team! 🎉,Performance Issue,21/01/2024 7:43,@user_2680,iPhone,153,13,27
The search function is broken. It doesn’t return relevant results anymore.,Question,12/01/2024 11:01,@user_6637,iPhone,238,29,13
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Security Issue,1/01/2024 16:58,@user_6594,Android,229,13,16
"Dark mode is great, but can we get an option to schedule it automatically?",Bug Report,15/01/2024 15:48,@user_4882,Android,43,10,18
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Feedback,8/01/2024 14:21,@user_7722,iPhone,217,33,25
The app keeps asking me to log in every time I open it. Super annoying.,Bug Report,14/01/2024 11:09,@user_7454,Android,231,46,15
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Security Issue,5/01/2024 0:05,@user_5030,Web,43,22,26
Does anyone know how to set up a webhook for real-time notifications?,Security Issue,11/01/2024 15:10,@user_7128,Android,270,18,22
The new update is fantastic! The app runs so much smoother now. Great job!,Bug Report,12/01/2024 7:24,@user_2031,Android,129,5,5
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Security Issue,1/01/2024 4:28,@user_3105,iPhone,186,15,4
The new update is fantastic! The app runs so much smoother now. Great job!,Performance Issue,7/01/2024 15:59,@user_4157,iPhone,270,6,17
Does anyone know how to set up a webhook for real-time notifications?,Discussion,24/01/2024 4:39,@user_3273,Web,289,28,22
Does anyone know how to set up a webhook for real-time notifications?,Question,13/01/2024 10:24,@user_4612,Web,93,8,12
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Bug Report,6/01/2024 1:43,@user_3262,Web,231,33,20
The app keeps asking me to log in every time I open it. Super annoying.,Performance Issue,18/01/2024 6:48,@user_8579,Android,103,32,14
The new API documentation is so much better! Really easy to understand.,Discussion,17/01/2024 18:57,@user_5518,Web,293,42,30
The new voice assistant is way too slow. Takes ages to process commands.,Feature Request,5/01/2024 7:50,@user_5584,iPhone,240,36,8
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Feature Request,15/01/2024 5:54,@user_3911,iPhone,130,12,12
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Security Issue,22/01/2024 18:13,@user_4736,iPhone,235,48,22
Why is the AI assistant so slow to respond? It used to be much faster.,Security Issue,24/01/2024 0:51,@user_1257,iPhone,161,36,24
Is there a way to export my chat history? I need to keep a record of my conversations.,Discussion,2/01/2024 22:13,@user_9126,Web,109,42,24
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Question,29/01/2024 21:09,@user_3672,Android,226,49,13
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Bug Report,16/01/2024 21:44,@user_4984,Web,133,29,3
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Performance Issue,18/01/2024 10:48,@user_9595,Web,235,15,3
Multi-account login would be a game-changer. Any plans to add this?,Performance Issue,1/01/2024 0:22,@user_9925,Android,12,14,9
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Discussion,27/01/2024 4:30,@user_5841,Web,233,14,21
Loading time increased significantly after the last update. Feels super sluggish now 😕,Question,26/01/2024 1:48,@user_7228,iPhone,272,49,3
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Discussion,17/01/2024 11:03,@user_4142,iPhone,219,35,11
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Feedback,10/01/2024 10:25,@user_9184,Android,40,8,25
The new update is fantastic! The app runs so much smoother now. Great job!,Bug Report,15/01/2024 6:37,@user_6311,Web,145,30,25
Can someone explain the difference between WebSockets and long polling?,Question,22/01/2024 13:25,@user_5896,Android,175,49,9
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Question,3/01/2024 19:05,@user_5089,Android,18,27,27
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Question,17/01/2024 8:07,@user_9382,iPhone,236,24,5
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Security Issue,25/01/2024 11:53,@user_1922,Web,248,42,8
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Feature Request,21/01/2024 21:20,@user_2094,iPhone,276,35,26
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Feedback,10/01/2024 0:35,@user_2396,Web,289,28,3
The app's search function is broken. It doesn't return relevant results anymore.,Bug Report,24/01/2024 11:33,@user_8512,Android,198,11,6
Does anyone know how to set up a webhook for real-time notifications?,Performance Issue,8/01/2024 0:12,@user_9287,Android,142,16,7
The app crashes on Android 11 when I open settings. Anyone else facing this?,Security Issue,1/01/2024 6:09,@user_1638,Android,246,37,26
Multi-device support would be a game-changer. Any plans to implement it?,Bug Report,13/01/2024 7:12,@user_8265,Web,202,38,26
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Bug Report,3/01/2024 11:23,@user_5987,iPhone,269,14,17
The UI feels laggy after the latest update. Animations take forever to load.,Performance Issue,9/01/2024 2:39,@user_1257,Android,85,40,6
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Security Issue,17/01/2024 10:14,@user_1841,Web,85,36,15
"Dark mode is great, but can we get an option to schedule it automatically?",Discussion,4/01/2024 3:06,@user_1185,Web,117,39,24
How do I enable end-to-end encryption for my messages?,Feature Request,29/01/2024 17:02,@user_2705,iPhone,223,21,29
I love the new offline mode! Works flawlessly even with large files. 🔥,Feature Request,8/01/2024 14:13,@user_3615,iPhone,57,11,28
"Dark mode is great, but can we get an option to schedule it automatically?",Security Issue,21/01/2024 16:07,@user_5565,iPhone,210,44,9
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Discussion,9/01/2024 22:48,@user_8851,Web,297,46,9
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Performance Issue,1/01/2024 16:03,@user_5202,Android,77,48,9
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Performance Issue,28/01/2024 9:58,@user_5172,Web,135,44,13
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Feature Request,27/01/2024 18:13,@user_7235,iPhone,256,25,19
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Question,24/01/2024 21:26,@user_3025,iPhone,283,8,13
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Security Issue,6/01/2024 18:49,@user_4608,iPhone,74,39,13
